date,reactor_id,reactor_type,run_day,manure_fed_kg,water_kg,air_temp_in_situ,digester_temp,pH,TS,ash,VS_wet,VS_dry,TAN,CH4_pct,CO2_pct,acetate,VFA,y_biogas_STP,y_CH4_STP,y_CH4_per_gVS,manure_water_ratio,daily_mean_air_temp,daily_max_air_temp,daily_min_air_temp,daily_solar,daily_precip,daily_atm_p,daily_vpd,daily_wind,daily_temp_range
2024-06-04,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,25.7,,,,,,,,,,,,49.35386675594242,0.0,0.0,1.0,18.804513888888888,25.2,15.5,137.7201388888889,0.187,81.67913194444445,0.328125,0.6520833333333333,9.7
2024-06-05,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,22.4,,,,,,,,,,,,109.97630331753555,0.0,0.0,1.0,17.960416666666667,23.2,13.9,144.85763888888889,2.7880000000000003,81.6628125,0.2921875,0.828125,9.3
2024-06-06,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,19.7,,,,,,,,,,,,183.74103177314657,0.0,0.0,1.0,17.617013888888888,21.7,14.8,93.56180555555557,0.8160000000000001,81.76510416666666,0.3114583333333333,0.8808680555555556,6.899999999999999
2024-06-07,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,22.8,,,,,,,,,,,,235.3448275862069,0.0,0.0,1.0,18.01284722222222,24.7,14.2,155.43194444444444,0.255,81.81798611111111,0.3282291666666667,0.7253472222222223,10.5
2024-06-08,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,20.3,,,,,,,,,,,,256.8973747016706,0.0,0.0,1.0,17.073958333333334,22.8,14.4,133.28194444444443,0.153,81.76618055555555,0.2174652777777778,0.7773611111111111,8.4
2024-06-10,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,22.2,,,,,,,,,,,,504.9390243902439,0.0,0.0,1.0,17.537152777777777,21.6,14.0,131.03055555555557,0.119,81.81920138888889,0.4066319444444444,0.7794097222222223,7.600000000000001
2024-06-11,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,21.8,,,,,,,,,,,,186.13636363636363,0.0,0.0,1.0,16.911805555555556,20.9,12.0,129.67916666666667,0.102,81.84677083333332,0.4238194444444444,0.8822916666666667,8.899999999999999
2024-06-12,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,23.1,,,,,,,,,,,,172.41134751773046,0.0,0.0,1.0,16.960416666666667,21.8,12.3,160.28680555555556,0.085,81.87194444444444,0.4258333333333333,0.8272569444444444,9.5
2024-06-13,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,22.4,,,,,,,,,,,,280.9478672985782,0.0,0.0,1.0,17.0875,23.3,10.7,176.46944444444443,0.068,81.8204513888889,0.4561111111111111,0.7632986111111112,12.6
2024-06-14,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,29.8,,,,,,,,,,,,218.18361955085865,0.0,0.0,1.0,17.341666666666665,23.2,11.2,173.96805555555557,0.017,81.75454861111112,0.4586805555555555,0.8838541666666667,12.0
2024-06-15,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,24.5,,,,,,,,,,,,89.92941176470588,0.0,0.0,1.0,17.261805555555554,22.1,12.3,148.97291666666666,0.051,81.62829861111112,0.3544097222222222,0.8703819444444444,9.8
2024-06-17,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,22.6,,,,,,,,,,,,11.08254397834912,0.0,0.0,1.0,17.42013888888889,22.5,12.4,173.56597222222223,0.0,81.78243055555555,0.4585763888888888,0.8146180555555556,10.1
2024-06-18,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,23.0,,,,,,,,,,,,35.9695945945946,0.0,0.0,1.0,16.821180555555557,21.9,11.7,164.48263888888889,0.136,81.81600694444444,0.4767361111111111,0.936875,10.2
2024-06-19,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,21.0,,,,,,,,,,,,26.92857142857143,0.0,0.0,1.0,17.211111111111112,22.8,14.0,116.8722222222222,0.0,81.795625,0.3480555555555555,0.9133333333333334,8.8
2024-06-20,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,18.6,,,,,,,,,,,,73.96090534979423,0.0,0.0,1.0,16.024305555555557,18.9,14.1,76.48541666666667,5.48,81.9203125,0.235,1.1034375,4.799999999999999
2024-06-21,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,20.5,,,,,,,,,,,,105.10732538330494,0.0,0.0,1.0,15.9375,19.8,12.8,138.21458333333334,0.136,81.88788194444444,0.3404861111111111,1.461076388888889,7.0
2024-06-22,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,19.7,,,,,,,,,,,,111.92347113085071,0.0,0.0,1.0,15.58472222222222,20.7,12.5,154.78819444444446,0.0,81.80746527777778,0.3682291666666666,1.0271180555555557,8.2
2024-06-24,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,18.4,,,,,,,,,,,,71.20109814687716,0.0,0.0,1.0,15.279861111111112,20.9,10.6,148.30416666666667,0.0,81.81572916666667,0.3817013888888889,0.9991666666666666,10.3
2024-06-25,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,22.8,,,,,,,,,,,,44.30020283975659,0.0,0.0,1.0,15.346527777777778,22.2,9.4,190.8430555555556,0.085,81.741875,0.451875,1.0078125,12.8
2024-06-26,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,22.5,,,,,,,,,,,,18.477157360406093,0.0,0.0,1.0,15.94409722222222,21.0,10.9,138.97361111111113,0.0,81.73708333333333,0.4617708333333333,1.025486111111111,10.1
2024-06-27,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,16.7,,,,,,,,,,,,59.36831204694512,0.0,0.0,1.0,15.145833333333334,19.0,12.1,93.90208333333334,0.289,81.88729166666667,0.2858680555555555,1.2167708333333334,6.9
2024-06-28,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,23.1,,,,,,,,,,,,49.78723404255319,0.0,0.0,1.0,14.720138888888888,19.7,10.1,140.58819444444444,0.102,81.84979166666668,0.3459722222222222,1.088854166666667,9.6
2024-06-29,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,19.4,,,,,,,,,,,,89.63064295485637,0.0,0.0,1.0,16.439930555555556,22.4,12.4,187.99791666666667,0.0,81.75270833333333,0.410625,0.9500347222222224,9.999999999999998
2024-07-01,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,22.4,,,,,,,,,,,,57.29857819905214,0.0,0.0,1.0,17.05763888888889,23.0,12.9,200.4875,0.0,81.87291666666667,0.5462847222222222,0.8997916666666667,10.1
2024-07-02,R4-FIXED DOME,FIXED_DOME,,,,25.5,,,,,,,,,,,,121.63819095477386,0.0,0.0,,16.99652777777778,22.5,11.3,173.3625,0.0,81.81541666666666,0.5319791666666667,0.9193402777777776,11.2
2024-07-02,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,23.6,,,,,,,,,,,,32.215104517869186,0.0,0.0,1.0,16.99652777777778,22.5,11.3,173.3625,0.0,81.81541666666666,0.5319791666666667,0.9193402777777776,11.2
2024-07-03,R4-FIXED DOME,FIXED_DOME,,20.0,30.0,25.6,,,,,,,,,,,,610.73007367716,0.0,0.0,0.6666666666666666,17.235763888888886,23.5,11.3,182.69791666666663,40.149,81.7742013888889,0.4747916666666667,0.9857826086956522,12.2
2024-07-03,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,24.8,,,,,,,,,,,,63.25386165211551,0.0,0.0,1.0,17.235763888888886,23.5,11.3,182.69791666666663,40.149,81.7742013888889,0.4747916666666667,0.9857826086956522,12.2
2024-07-04,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,21.0,,,,,,,,,,,,249.7857142857143,0.0,0.0,1.0,17.353819444444444,22.9,12.9,170.66805555555555,0.0,81.75746527777778,0.4257291666666666,0.8909722222222223,9.999999999999998
2024-07-05,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,19.5,,,,,,,,,,,,274.4,0.0,0.0,1.0,17.009027777777778,22.7,13.3,159.19236111111113,0.0,81.69565972222222,0.4336805555555555,0.83,9.4
2024-07-06,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,20.2,,,,,,,,,,,,204.8431105047749,0.0,0.0,1.0,17.05138888888889,22.6,12.9,111.06944444444444,9.443,81.635625,0.3178819444444444,0.7051736111111111,9.7
2024-07-08,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,25.3,,,,,,,,,,,,217.81428092524305,0.0,0.0,1.0,17.422222222222224,24.9,13.4,182.76041666666663,23.188,81.55388888888889,0.3270486111111111,0.9438541666666668,11.499999999999998
2024-07-09,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,21.8,,,,,,,,,,,,102.79172320217096,0.0,0.0,1.0,16.80625,21.3,14.4,96.02708333333334,6.65,81.59246527777778,0.2270833333333333,0.7243055555555555,6.9
2024-07-10,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,18.6,,,,,,,,,,,,134.8148148148148,0.0,0.0,1.0,15.69652777777778,18.7,13.7,64.6,43.233,81.70260416666666,0.2372916666666666,0.8872222222222222,5.0
2024-07-11,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,23.5,,,,,,,,,,,,114.17200674536257,0.0,0.0,1.0,15.334375,20.2,10.3,159.94236111111113,5.151000000000001,81.77104166666668,0.3619444444444444,1.0481944444444444,9.9
2024-07-12,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,24.4,,,,,,,,,,,,179.00134498991258,0.0,0.0,1.0,16.408680555555556,22.3,10.2,169.08402777777778,3.621,81.8059375,0.4885416666666666,1.069375,12.1
2024-07-13,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,21.2,,,,,,,,,,,,39.90142760027192,0.0,0.0,1.0,16.302777777777777,20.2,14.2,85.91111111111111,0.0,81.82930555555555,0.2953125,0.8831944444444445,6.0
2024-07-15,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,24.0,,,,,,,,,,,,23.8989898989899,0.0,0.0,1.0,17.00625,22.4,10.9,157.28819444444446,0.0,81.77690972222223,0.451423611111111,0.7861458333333333,11.499999999999998
2024-07-16,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,17.3,,,,,,,,,,,,26.33138132965897,0.0,0.0,1.0,15.61875,18.1,13.8,42.49097222222222,0.0,81.74892361111111,0.2155555555555555,0.7036458333333333,4.300000000000001
2024-07-17,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,22.5,,,,,,,,,,,,3.695431472081218,0.0,0.0,1.0,15.894444444444446,19.9,13.6,84.57430555555555,2.006,81.75440972222222,0.1913888888888889,0.734375,6.299999999999999
2024-07-18,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,17.0,,,,,,,,,,,,161.91724137931035,0.0,0.0,1.0,14.51388888888889,17.4,13.7,38.95625,19.163,81.7825,0.1054513888888888,0.7757291666666667,3.6999999999999993
2024-07-19,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,20.0,,,,,,,,,,,,297.22525597269623,0.0,0.0,1.0,15.74375,19.2,13.2,97.51597222222222,12.444,81.68375,0.2471875,0.8190277777777778,6.0
2024-07-20,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,18.7,,,,,,,,,,,,324.7548851559822,0.0,0.0,1.0,16.242708333333333,20.8,12.7,95.89166666666668,0.204,81.68527777777778,0.2933333333333333,0.8463541666666666,8.100000000000001
2024-07-22,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,18.7,,,,,,,,,,,,439.8697291738088,0.0,0.0,1.0,16.923958333333335,22.1,13.4,131.02152777777778,0.0,81.83708333333334,0.3836458333333333,0.8635416666666667,8.700000000000001
2024-07-23,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,21.5,,,,,,,,,,,,146.46519524617997,0.0,0.0,1.0,16.069791666666667,21.8,10.8,185.42222222222225,0.0,81.97625,0.4580208333333333,0.8598958333333333,11.0
2024-07-24,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,19.4,,,,,,,,,,,,104.56908344733245,0.0,0.0,1.0,15.259722222222225,19.9,11.1,91.31041666666668,0.0,81.88875,0.3198611111111111,0.7874305555555555,8.799999999999999
2024-07-25,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,19.1,,,,,,,,,,,,164.49161246148577,0.0,0.0,1.0,17.03402777777778,24.4,10.5,172.63958333333332,0.493,81.65565972222223,0.4054166666666667,0.8419791666666667,13.9
2024-07-26,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,20.2,,,,,,,,,,,,338.9222373806276,0.0,0.0,1.0,17.501041666666666,25.4,14.5,157.14999999999998,42.215,81.62604166666667,0.2929861111111111,0.7526736111111112,10.9
2024-07-27,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,21.8,,,,,,,,,,,,193.54477611940297,0.0,0.0,1.0,15.734375,18.6,13.8,64.5625,44.811,81.7028125,0.1431597222222222,0.8563194444444444,4.800000000000001
2024-07-29,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,20.6,,,,,,,,,,,,90.19414168937328,0.0,0.0,1.0,17.454166666666666,22.0,13.0,87.0298611111111,0.119,81.5678125,0.2849305555555556,0.6755902777777778,9.0
2024-07-30,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,20.6,,,,,,,,,,,,0.0,0.0,0.0,1.0,16.617361111111112,21.7,14.2,88.47222222222223,33.17,81.60805555555555,0.2213888888888888,0.8120673076923077,7.5
2024-07-31,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,15.8,,,,,,,,,,,,682.4999999999999,0.0,0.0,1.0,15.248611111111112,19.7,11.7,90.74583333333334,5.018,81.69388888888889,0.2106944444444444,0.811070110701107,8.0
2024-08-01,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,19.1,,,,,,,,,,,,772.9236562820951,0.0,0.0,1.0,14.883680555555555,20.7,10.4,118.61736111111112,0.136,81.80024305555555,0.28875,0.8899652777777778,10.3
2024-08-02,R4-FIXED DOME,FIXED_DOME,,20.0,30.0,25.5,,,,,,,,,,,,335.6482412060301,0.0,0.0,0.6666666666666666,15.579166666666667,19.8,11.3,106.80902777777776,0.0,81.78840277777778,0.3090625,0.8297222222222222,8.5
2024-08-02,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,16.3,,,,,,,,,,,,786.0663670929831,0.0,0.0,1.0,15.579166666666667,19.8,11.3,106.80902777777776,0.0,81.78840277777778,0.3090625,0.8297222222222222,8.5
2024-08-03,R4-FIXED DOME,FIXED_DOME,,20.0,30.0,,,,,,,,,,,,,102914.0,0.0,0.0,0.6666666666666666,16.366666666666667,20.2,13.4,118.52361111111112,0.0,81.75538194444444,0.3238194444444444,0.9982986111111112,6.799999999999999
2024-08-03,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,24.7,,,,,,,,,,,,780.3930131004367,0.0,0.0,1.0,16.366666666666667,20.2,13.4,118.52361111111112,0.0,81.75538194444444,0.3238194444444444,0.9982986111111112,6.799999999999999
2024-08-05,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,30.4,,,,,,,,,,,,1483.7738958470668,0.0,0.0,1.0,17.388541666666665,26.0,9.6,235.00625,0.136,81.63586805555556,0.6911111111111111,0.9636805555555557,16.4
2024-08-06,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,27.4,,,,,,,,,,,,748.8415446071905,0.0,0.0,1.0,17.288194444444443,24.8,10.8,160.59444444444443,0.119,81.63746527777778,0.5322916666666667,0.9267708333333334,14.0
2024-08-07,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,25.2,,,,,,,,,,,,750.7042253521126,0.0,0.0,1.0,16.448958333333334,21.7,10.8,159.25,0.017,81.6778125,0.4502777777777778,1.0095486111111112,10.9
2024-08-08,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,,,,,,,,,,,,,,,,1.0,15.87326388888889,18.7,14.0,65.17083333333333,4.063,81.68802083333334,0.1894791666666666,0.7853472222222222,4.699999999999999
2024-08-09,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,16.9,,,,,,,,,,,,754.3049327354261,0.0,0.0,1.0,15.419791666666663,17.7,14.0,58.43055555555556,2.244,81.73399305555556,0.1151388888888889,0.8594791666666667,3.6999999999999993
2024-08-10,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,16.2,,,,,,,,,,,,786.338174273859,0.0,0.0,1.0,15.988541666666666,21.4,13.0,143.59583333333333,0.017,81.744375,0.2752777777777778,0.9682291666666668,8.399999999999999
2024-08-12,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,18.1,,,,,,,,,,,,1523.9608381999312,0.0,0.0,1.0,16.264930555555555,21.9,13.8,83.48541666666667,0.085,81.59732638888889,0.2506597222222222,0.8111458333333333,8.099999999999998
2024-08-13,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,18.1,,,,,,,,,,,,775.5788388869803,0.0,0.0,1.0,17.014583333333334,22.7,13.5,142.57222222222222,0.0,81.66416666666666,0.4165625,0.8456944444444444,9.2
2024-08-14,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,22.0,,,,,,,,,,,,756.9966101694915,0.0,0.0,1.0,17.42638888888889,23.4,12.9,160.10902777777778,0.0,81.64725694444445,0.4255555555555556,0.7254513888888889,10.499999999999998
2024-08-15,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,20.5,,,,,,,,,,,,766.4463373083474,0.0,0.0,1.0,17.304861111111112,22.9,14.1,140.48194444444445,0.0,81.70309027777779,0.3462847222222222,0.8311805555555556,8.799999999999999
2024-08-16,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,17.6,,,,,,,,,,,,710.2133516861666,0.0,0.0,1.0,16.986458333333335,22.0,14.0,116.39791666666666,0.221,81.74118055555556,0.38625,0.8304513888888888,8.0
2024-08-17,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,23.1,,,,,,,,,,,,744.9645390070921,0.0,0.0,1.0,16.403125000000003,22.7,10.4,160.10069444444446,0.051,81.68444444444444,0.5339583333333333,0.9672916666666668,12.3
2024-08-19,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,19.0,,,,,,,,,,,,1430.445205479452,0.0,0.0,1.0,15.767013888888888,22.7,9.3,170.2513888888889,0.085,81.79642361111111,0.4767013888888888,0.9527083333333332,13.4
2024-08-20,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,22.4,,,,,,,,,,,,768.9099526066352,0.0,0.0,1.0,16.16111111111111,21.8,11.2,110.16041666666666,0.0,81.7709375,0.4032986111111111,0.7400694444444444,10.6
2024-08-21,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,16.0,,,,,,,,,,,,731.1487889273357,0.0,0.0,1.0,15.266319444444443,18.3,13.2,61.07083333333334,0.0,81.6711111111111,0.3121180555555555,0.8912152777777779,5.100000000000001
2024-08-22,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,16.3,,,,,,,,,,,,808.7141375734532,0.0,0.0,1.0,15.710763888888888,20.5,12.9,108.94236111111113,0.578,81.6854861111111,0.3245138888888889,0.7725347222222223,7.6
2024-08-23,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,19.9,,,,,,,,,,,,778.2690337999318,0.0,0.0,1.0,15.923958333333337,20.0,12.8,92.77638888888887,0.034,81.74090277777778,0.3332638888888889,0.8298263888888889,7.199999999999999
2024-08-24,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,16.3,,,,,,,,,,,,680.376771517456,0.0,0.0,1.0,15.507638888888888,18.6,13.4,57.23194444444445,0.0,81.81902777777778,0.3025694444444444,0.7604861111111112,5.200000000000001
2024-08-26,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,17.9,,,,,,,,,,,,1448.0543141973187,0.0,0.0,1.0,16.156944444444445,20.9,13.0,115.22361111111113,0.0,81.83121527777777,0.3667361111111111,0.8623611111111111,7.899999999999999
2024-08-27,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,20.9,,,,,,,,,,,,746.825450833617,0.0,0.0,1.0,17.530555555555555,22.1,14.9,135.30347222222224,0.0849999999999999,81.83993055555555,0.3815972222222222,0.9602777777777778,7.200000000000001
2024-08-28,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,24.6,,,,,,,,,,,,691.6733870967741,0.0,0.0,1.0,18.48888888888889,24.2,14.4,185.35625,0.0,81.82357638888888,0.506875,1.0154166666666666,9.8
2024-08-29,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,21.9,,,,,,,,,,,,765.5849440488302,0.0,0.0,1.0,18.82986111111111,25.6,14.7,190.75833333333333,0.0,81.76934027777777,0.6009722222222222,0.9830902777777778,10.900000000000002
2024-08-30,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,21.7,,,,,,,,,,,,787.4109263657958,0.0,0.0,1.0,18.23090277777778,24.3,14.2,187.425,0.0,81.79670138888889,0.6034375,1.0077083333333334,10.1
2024-08-31,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,21.3,,,,,,,,,,,,778.2772680937818,0.0,0.0,1.0,16.93402777777778,22.5,12.0,166.52152777777778,0.0,81.81024305555555,0.5228472222222222,1.19625,10.5
2024-09-02,R4-FIXED DOME,FIXED_DOME,,140.0,210.0,23.6,,,,,,,,,,,,262.3229939312205,0.0,0.0,0.6666666666666666,15.999305555555557,20.2,12.1,85.70347222222222,0.0,81.8528125,0.3901388888888888,0.7965972222222222,8.1
2024-09-02,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,18.4,,,,,,,,,,,,1412.779684282773,0.0,0.0,1.0,15.999305555555557,20.2,12.1,85.70347222222222,0.0,81.8528125,0.3901388888888888,0.7965972222222222,8.1
2024-09-03,R4-FIXED DOME,FIXED_DOME,,20.0,30.0,26.0,,,,,,,,,,,,847.3043478260869,0.0,0.0,0.6666666666666666,16.779861111111114,20.6,14.3,84.11944444444445,0.0,81.78472222222223,0.3541666666666667,0.8680902777777777,6.300000000000001
2024-09-03,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,18.4,,,,,,,,,,,,736.36925188744,0.0,0.0,1.0,16.779861111111114,20.6,14.3,84.11944444444445,0.0,81.78472222222223,0.3541666666666667,0.8680902777777777,6.300000000000001
2024-09-04,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,16.2,,,,,,,,,,,,736.3070539419087,0.0,0.0,1.0,15.417708333333334,19.3,13.6,62.04583333333333,10.0,81.8176388888889,0.22,0.9241319444444444,5.700000000000001
2024-09-05,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,19.8,,,,,,,,,,,,733.780737704918,0.0,0.0,1.0,16.683333333333334,21.3,12.5,104.90972222222224,0.0,81.78065972222223,0.4536458333333333,0.8354861111111112,8.8
2024-09-06,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,20.4,,,,,,,,,,,,760.1942740286299,0.0,0.0,1.0,16.79340277777778,20.2,14.1,118.73958333333331,0.0,81.8528125,0.3759027777777778,1.155486111111111,6.1
2024-09-07,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,24.0,,,,,,,,,,,,740.868686868687,0.0,0.0,1.0,17.71527777777778,23.1,12.5,187.3763888888889,0.0,81.87934027777777,0.5688888888888889,0.9213888888888888,10.6
2024-09-08,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,,,,,,,,,,,,,-281805.0,0.0,0.0,1.0,18.276041666666668,25.3,13.9,170.81875000000002,0.034,81.83545138888888,0.6507291666666667,0.8527777777777777,11.4
2024-09-12,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,21.8,,,,,,,,,,,,264092.31004070555,0.0,0.0,1.0,18.234375,25.7,12.5,193.63472222222225,0.0,81.74260416666667,0.7033680555555555,0.9269444444444443,13.2
2024-09-13,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,28.7,,,,,,,,,,,,576.4037122969838,0.0,0.0,1.0,18.152083333333334,25.9,11.9,224.09722222222223,0.0,81.796875,0.7545138888888889,0.9939930555555556,13.999999999999998
2024-09-14,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,30.0,,,,,,,,,,,,567.6237623762377,0.0,0.0,1.0,17.884027777777778,25.0,11.6,260.3701388888889,0.102,81.82548611111112,0.9001041666666667,1.1232291666666667,13.4
2024-09-15,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,28.0,,,,,,,,,,,,273.906976744186,0.0,0.0,1.0,18.85833333333333,26.6,11.3,232.1555555555556,0.0,81.72993055555555,0.8759722222222223,0.9810069444444444,15.3
2024-09-16,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,19.3,,,,,,,,,,,,300.7389668149162,0.0,0.0,1.0,17.639236111111114,25.4,11.4,197.96319444444444,0.0,81.77006944444445,0.6252777777777778,1.0418402777777778,13.999999999999998
2024-09-17,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,26.0,,,,,,,,,,,,211.8260869565217,0.0,0.0,1.0,17.402083333333334,23.3,13.6,131.3465277777778,0.0,81.84909722222223,0.5202430555555556,0.8516319444444445,9.7
2024-09-18,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,24.0,,,,,,,,,,,,183.83838383838383,0.0,0.0,1.0,18.56493055555556,26.0,13.2,205.4020833333333,0.0,81.70413194444444,0.6698958333333334,0.935,12.8
2024-09-19,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,27.6,,,,,,,,,,,,172.55489021956086,0.0,0.0,1.0,18.922222222222224,26.6,12.9,216.0548611111111,0.0,81.51413194444444,0.6530555555555556,0.9260069444444444,13.7
2024-09-20,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,23.7,,,,,,,,,,,,766.4610717896866,0.0,0.0,1.0,19.163541666666667,27.6,14.2,208.24513888888887,9.513,81.60881944444445,0.6252083333333334,0.8598263888888888,13.400000000000002
2024-09-23,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,21.6,,,,,,,,,,,,60.23421588594704,0.0,0.0,1.0,17.080208333333335,21.7,13.2,107.15416666666668,0.0,81.75628472222223,0.5379513888888889,0.9503125,8.5
2024-09-24,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,19.8,,,,,,,,,,,,149.18032786885246,0.0,0.0,1.0,17.56527777777778,23.6,11.9,175.99930555555557,0.0,81.72840277777777,0.6088194444444445,0.9560069444444445,11.7
2024-09-25,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,25.6,,,,,,,,,,,,73.14132618888144,0.0,0.0,1.0,17.82534722222222,23.1,14.2,119.54513888888889,0.0,81.7396875,0.5777430555555555,0.829201388888889,8.900000000000002
2024-09-26,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,29.0,,,,,,,,,,,,116.61258278145696,0.0,0.0,1.0,18.251388888888886,26.1,10.3,215.0111111111111,0.034,81.67979166666666,0.6718055555555555,1.0795486111111112,15.8
2024-09-27,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,27.2,,,,,,,,,,,,85.48301132578283,0.0,0.0,1.0,18.89375,25.8,14.3,177.80555555555554,8.441,81.60711805555555,0.5049652777777778,0.8511458333333333,11.5
2024-09-28,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,27.1,,,,,,,,,,,,181.02965678107296,0.0,0.0,1.0,18.01944444444445,25.4,13.5,162.79861111111111,0.459,81.4990625,0.4437847222222222,0.9344444444444444,11.9
2024-09-30,R4-FIXED DOME,FIXED_DOME,,20.0,20.0,28.9,,,,,,,,,,,,162.76912885061282,0.0,0.0,1.0,18.740972222222226,26.2,14.7,204.1888888888889,2.754,81.51243055555557,0.4861805555555556,0.9633935018050542,11.5
2024-10-01,R4-FIXED DOME,FIXED_DOME,,,,29.9,,,,,,,,,,,,,0.0,,,20.03368055555556,26.3,14.4,235.73194444444445,0.0,81.46791666666667,0.7261111111111112,1.1946527777777778,11.9
